Usage_ID,Account,TS_UTC,Service,SKU,Usage_seconds,Cost_INR,Region,Ticket_ID
U918,ACCT-001,2026-05-17 21:06:00+00:00,Networking,DB-GP-2,16483.2,42932.93,ap-south-1,T-108
U929,ACCT-002,2026-12-09 05:48:03+00:00,Database,DB-GP-2,1482588.0,57040.11,ap-south-1,T-59
U930,ACCT-001,2026-11-04 11:47:00+00:00,Networking,DB-GP-2,663552.0,21813.06,us-east-1,T-74
U936,ACCT-003,2026-03-17 15:17:14+00:00,AI,VM-STD-4,18361.199999999997,32468.32,us-east-1,T-88
U940,ACCT-003,2026-04-08 13:38:42+00:00,Compute,VM-STD-4,63.28,4708.51,us-east-1,T-139
U944,ACCT-002,2026-03-26 19:02:00+00:00,Networking,DB-GP-2,9727.8,9764.58,ap-south-1,T-158
U949,ACCT-003,2026-11-17 22:58:00+00:00,Networking,DB-GP-2,1296000.0,27609.11,eu-west-1,T-94
U951,ACCT-001,2026-10-30 12:59:00+00:00,Compute,VM-STD-4,1797084.0,52747.7,eu-west-1,T-192
U954,ACCT-002,2026-04-07 05:51:54+00:00,Networking,DB-GP-2,25420.8,0.0,ap-south-1,T-183
U956,ACCT-003,2026-04-08 06:44:17+00:00,Networking,VM-STD-4,97.66,0.0,eu-west-1,T-112
U965,ACCT-002,2026-09-24 18:19:05+00:00,Compute,VM-STD-4,1199268.0,8934.34,us-east-1,T-141
U970,ACCT-001,2026-01-10 14:49:00+00:00,Networking,DB-GP-2,437.53,60723.17,us-east-1,T-86
U974,ACCT-002,2026-06-02 04:32:00+00:00,Storage,VM-STD-4,116.33,0.0,us-east-1,T-87
U977,ACCT-002,2026-02-18 17:47:53+00:00,Compute,DB-GP-2,261.38,40119.95,us-east-1,T-120
U980,ACCT-001,2026-08-17 02:09:00+00:00,Storage,DB-GP-2,1683000.0,0.0,ap-south-1,T-178
U982,ACCT-001,2026-02-17 14:21:52+00:00,AI,VM-STD-4,1181484.0,0.0,us-east-1,T-158
U983,ACCT-001,2026-03-26 15:10:33+00:00,AI,VM-STD-4,1266696.0,0.0,eu-west-1,T-139
U989,ACCT-003,2026-06-20 04:52:00+00:00,Networking,DB-GP-2,16385.399999999998,0.0,ap-south-1,T-158
U1000,ACCT-001,2026-05-08 00:21:51+00:00,Networking,DB-GP-2,247718.40000000002,0.0,us-east-1,T-161
U1003,ACCT-001,2026-05-03 04:23:00+00:00,Compute,DB-GP-2,499.16,0.0,ap-south-1,T-25
U1005,ACCT-003,2026-05-29 20:28:00+00:00,Networking,DB-GP-2,690516.0,19904.3,ap-south-1,T-146
U1008,ACCT-003,2026-03-07 22:38:46+00:00,Networking,DB-GP-2,13176.0,0.0,us-east-1,T-40
U1012,ACCT-003,2026-03-07 06:59:00+00:00,AI,DB-GP-2,418356.0,15948.33,us-east-1,T-85
U1013,ACCT-001,2026-11-06 20:23:00+00:00,Storage,DB-GP-2,454.53,0.0,eu-west-1,T-148
U1018,ACCT-003,2026-10-01 10:26:00+00:00,Compute,VM-STD-4,26545.2,18032.34,ap-south-1,T-66
U1019,ACCT-002,2026-08-06 06:37:00+00:00,Networking,DB-GP-2,1508868.0,54132.21,eu-west-1,T-139
U1022,ACCT-003,2026-06-16 06:12:43+00:00,Compute,DB-GP-2,1238148.0,11898.25,us-east-1,T-39
U1023,ACCT-002,2026-02-15 20:50:00+00:00,Storage,DB-GP-2,681444.0,0.0,ap-south-1,T-124
U1026,ACCT-002,2026-12-08 20:55:00+00:00,Compute,VM-STD-4,835992.0,24818.63,eu-west-1,T-5
U1027,ACCT-003,2026-01-02 08:31:00+00:00,Networking,DB-GP-2,561420.0,0.0,us-east-1,T-160
U1030,ACCT-003,2026-03-29 21:18:12+00:00,AI,DB-GP-2,1374012.0,0.0,eu-west-1,T-140
U1031,ACCT-002,2026-01-14 13:12:01+00:00,AI,DB-GP-2,75.66,0.0,eu-west-1,T-168
U1036,ACCT-002,2026-02-04 20:13:00+00:00,Compute,DB-GP-2,482.1,55065.15,ap-south-1,T-82
U1040,ACCT-001,2026-05-16 12:45:00+00:00,Database,DB-GP-2,20.7,0.0,eu-west-1,T-187
U1042,ACCT-001,2026-01-19 06:40:53+00:00,Storage,VM-STD-4,210.57,0.0,ap-south-1,T-124
U1043,ACCT-003,2026-09-21 05:57:38+00:00,Database,VM-STD-4,467.79,68962.09,us-east-1,T-123
U1053,ACCT-002,2026-04-17 13:58:00+00:00,Compute,VM-STD-4,153.19,8471.4,us-east-1,T-112
U1056,ACCT-003,2026-07-01 16:28:00+00:00,Compute,VM-STD-4,10.01,720.28,us-east-1,T-170
U1060,ACCT-002,2026-11-15 16:48:00+00:00,Database,VM-STD-4,17437.8,0.0,ap-south-1,T-70
U1062,ACCT-003,2026-01-12 05:02:43+00:00,Compute,DB-GP-2,80424.0,0.0,eu-west-1,T-28
U1068,ACCT-001,2026-01-27 07:38:00+00:00,AI,DB-GP-2,29995.2,9379.05,eu-west-1,T-141
U1072,ACCT-001,2026-08-01 02:35:00+00:00,Networking,DB-GP-2,18464.4,25005.63,eu-west-1,T-55
U1073,ACCT-001,2026-07-08 05:33:00+00:00,AI,DB-GP-2,25060.2,48147.43,us-east-1,T-142
U1076,ACCT-002,2026-05-12 17:59:00+00:00,Database,VM-STD-4,504935.99999999994,0.0,eu-west-1,T-136
U1078,ACCT-002,2026-07-21 10:49:00+00:00,Networking,DB-GP-2,29824.2,0.0,us-east-1,T-188
U1080,ACCT-001,2026-09-17 06:04:00+00:00,Networking,DB-GP-2,385.15,0.0,us-east-1,T-105
U1081,ACCT-001,2026-06-30 23:11:49+00:00,Storage,VM-STD-4,9275.4,11240.87,us-east-1,T-148
U1085,ACCT-001,2026-09-07 03:21:00+00:00,Database,VM-STD-4,498.69,0.0,eu-west-1,T-127
U1087,ACCT-003,2026-01-19 11:42:39+00:00,Storage,DB-GP-2,68.03,0.0,eu-west-1,T-123
U1088,ACCT-002,2026-07-04 22:46:00+00:00,Storage,VM-STD-4,1633212.0,0.0,us-east-1,T-144
U1090,ACCT-002,2026-11-09 10:40:08+00:00,Storage,VM-STD-4,121.35,11662.87,us-east-1,T-37
U1097,ACCT-001,2026-03-22 07:58:24+00:00,Database,VM-STD-4,11196.0,440.7,eu-west-1,T-52
U1100,ACCT-001,2026-05-10 07:35:00+00:00,Networking,DB-GP-2,80784.0,446.47,ap-south-1,T-54
U1101,ACCT-003,2026-03-19 20:06:00+00:00,Database,VM-STD-4,8319.0,0.0,us-east-1,T-149
U1102,ACCT-003,2026-09-04 14:19:50+00:00,Compute,DB-GP-2,4829.4,7375.0,us-east-1,T-175
U1105,ACCT-001,2026-08-28 06:02:00+00:00,Compute,DB-GP-2,20557.2,0.0,us-east-1,T-80
U1120,ACCT-002,2026-01-11 03:56:00+00:00,AI,DB-GP-2,10713.0,0.0,us-east-1,T-185
U1129,ACCT-002,2026-11-04 08:47:00+00:00,Networking,DB-GP-2,12013.2,16809.72,us-east-1,T-113
U1137,ACCT-002,2026-10-17 08:36:00+00:00,Compute,VM-STD-4,89748.0,0.0,us-east-1,T-153
U1139,ACCT-001,2026-01-09 00:06:10+00:00,Storage,VM-STD-4,683676.0,0.0,us-east-1,T-150
U1141,ACCT-003,2026-03-05 22:27:15+00:00,AI,DB-GP-2,272.36,0.0,ap-south-1,T-100
U1144,ACCT-003,2026-07-17 12:41:14+00:00,Networking,VM-STD-4,243595.2,0.0,us-east-1,T-161
U1150,ACCT-002,2026-10-30 11:31:00+00:00,AI,VM-STD-4,242172.0,9891.23,us-east-1,T-103
U1151,ACCT-002,2026-03-07 15:37:00+00:00,Database,DB-GP-2,18133.2,47843.32,us-east-1,T-21
U1157,ACCT-003,2026-01-19 09:43:00+00:00,Storage,VM-STD-4,21577.2,15772.15,us-east-1,T-52
U1159,ACCT-003,2026-08-14 23:16:29+00:00,AI,DB-GP-2,437.66,0.0,eu-west-1,T-155
U1167,ACCT-002,2026-08-03 19:05:02+00:00,Networking,DB-GP-2,13077.0,26563.17,ap-south-1,T-86
U1168,ACCT-001,2026-07-29 04:28:00+00:00,Networking,DB-GP-2,276.55,11736.76,us-east-1,T-156
U1172,ACCT-003,2026-05-14 17:42:00+00:00,Storage,DB-GP-2,1268964.0,9664.66,us-east-1,T-36
U1175,ACCT-002,2026-06-04 15:05:00+00:00,Database,DB-GP-2,177228.0,5236.83,us-east-1,T-151
U1177,ACCT-001,2026-02-07 18:28:33+00:00,Database,VM-STD-4,44.89,1948.98,us-east-1,T-197
U1184,ACCT-002,2026-10-15 23:15:00+00:00,Compute,VM-STD-4,184.5,11746.4,us-east-1,T-22
U1190,ACCT-001,2026-08-18 14:40:00+00:00,Compute,VM-STD-4,5583.6,0.0,us-east-1,T-47
U1191,ACCT-003,2026-09-28 18:58:00+00:00,Database,VM-STD-4,272.0,13527.0,eu-west-1,T-97
U1193,ACCT-002,2026-05-24 08:05:00+00:00,Compute,DB-GP-2,35008416.0,568548.13,us-east-1,T-105
U1199,ACCT-001,2026-04-19 15:33:00+00:00,Storage,VM-STD-4,21672.0,0.0,us-east-1,T-58
U1200,ACCT-001,2026-01-20 06:19:16+00:00,Database,DB-GP-2,1789956.0,0.0,us-east-1,T-92
U1204,ACCT-003,2026-12-04 21:50:39+00:00,Storage,DB-GP-2,1584216.0,0.0,us-east-1,T-62
U1205,ACCT-002,2026-04-19 20:45:00+00:00,AI,DB-GP-2,17545.2,14107.7,ap-south-1,T-36
U1212,ACCT-001,2026-01-13 14:18:00+00:00,Storage,DB-GP-2,16765.2,0.0,eu-west-1,T-134
U1220,ACCT-001,2026-02-07 00:10:13+00:00,Compute,VM-STD-4,7777.200000000001,0.0,eu-west-1,T-104
U1232,ACCT-003,2026-04-27 23:38:23+00:00,Compute,VM-STD-4,499.61,0.0,ap-south-1,T-103
U1236,ACCT-001,2026-06-13 16:03:12+00:00,Networking,DB-GP-2,169.26,26129.13,eu-west-1,T-121
U1245,ACCT-002,2026-08-09 15:31:54+00:00,Networking,DB-GP-2,957816.0,42761.91,ap-south-1,T-6
U1258,ACCT-002,2026-11-04 21:28:00+00:00,AI,DB-GP-2,192.43,19937.44,eu-west-1,T-48
U1261,ACCT-002,2026-06-04 01:58:00+00:00,Storage,VM-STD-4,29049.600000000002,43388.54,eu-west-1,T-183
U1266,ACCT-001,2026-12-06 14:02:17+00:00,Compute,VM-STD-4,1674900.0,48534.32,eu-west-1,T-146
U1275,ACCT-001,2026-09-29 00:15:00+00:00,Storage,VM-STD-4,6736.2,0.0,ap-south-1,T-96
U1277,ACCT-001,2026-03-19 13:22:00+00:00,Database,DB-GP-2,3380.4,4551.91,us-east-1,T-140
U1280,ACCT-001,2026-02-13 00:25:00+00:00,Compute,DB-GP-2,264071.39999999997,346966.1,eu-west-1,T-106
U1289,ACCT-001,2026-10-01 17:57:00+00:00,AI,DB-GP-2,1214352.0,0.0,ap-south-1,T-173
U1291,ACCT-001,2026-02-03 04:26:00+00:00,Storage,VM-STD-4,481.15,47240.21,eu-west-1,T-135
U1293,ACCT-001,2026-11-15 21:23:00+00:00,Networking,VM-STD-4,24069.0,0.0,us-east-1,T-53
U1295,ACCT-003,2026-08-03 01:40:15+00:00,Storage,VM-STD-4,25.97,1548.56,eu-west-1,T-148
U1298,ACCT-001,2026-04-28 03:36:36+00:00,Storage,VM-STD-4,447.77,0.0,us-east-1,T-192
U1299,ACCT-003,2026-11-07 12:38:26+00:00,Storage,VM-STD-4,180.99,14818.05,us-east-1,T-140
U1300,ACCT-002,2026-04-29 00:53:00+00:00,AI,DB-GP-2,2517.0,2453.6,ap-south-1,T-160
U1306,ACCT-001,2026-09-10 14:21:00+00:00,AI,DB-GP-2,2470.2000000000003,1420.85,us-east-1,T-86
U1336,ACCT-003,2026-09-07 14:24:00+00:00,Compute,VM-STD-4,1047276.0000000001,0.0,eu-west-1,T-132
U1338,ACCT-001,2026-10-14 16:15:06+00:00,Storage,DB-GP-2,23406.600000000002,0.0,us-east-1,T-10
U1357,ACCT-001,2026-01-22 22:36:00+00:00,Storage,DB-GP-2,15589.199999999999,35247.1,ap-south-1,T-96
U1364,ACCT-001,2026-07-01 16:26:15+00:00,Database,VM-STD-4,20152.8,36199.17,us-east-1,T-45
U1365,ACCT-001,2026-11-15 08:35:25+00:00,Compute,VM-STD-4,757116.0,0.0,ap-south-1,T-82
U1371,ACCT-001,2026-03-22 01:35:00+00:00,AI,VM-STD-4,12842.4,0.0,us-east-1,T-68
U1374,ACCT-001,2026-07-14 00:04:00+00:00,AI,DB-GP-2,483.67,0.0,us-east-1,T-96
U1380,ACCT-001,2026-01-10 00:34:44+00:00,Database,DB-GP-2,299.55,0.0,eu-west-1,T-104
U1384,ACCT-001,2026-11-20 03:56:54+00:00,Compute,VM-STD-4,1675044.0,0.0,us-east-1,T-140
U1387,ACCT-003,2026-02-16 20:04:00+00:00,Networking,DB-GP-2,316.54,26469.05,eu-west-1,T-34
U1388,ACCT-002,2026-01-13 09:55:11+00:00,Compute,DB-GP-2,484452.0,16598.09,eu-west-1,T-75
U1396,ACCT-001,2026-03-22 19:10:10+00:00,Database,DB-GP-2,444.75,19441.44,us-east-1,T-150
U1397,ACCT-002,2026-08-25 17:49:00+00:00,Compute,DB-GP-2,15677.400000000001,19906.01,us-east-1,T-99
U1400,ACCT-001,2026-10-12 17:05:01+00:00,Networking,VM-STD-4,340.2,0.0,eu-west-1,T-180
U1415,ACCT-003,2026-08-25 23:13:00+00:00,Networking,DB-GP-2,1693296.0,0.0,us-east-1,T-36
U1419,ACCT-003,2026-02-12 02:06:27+00:00,Compute,VM-STD-4,12.13,468.76,us-east-1,T-91
U1423,ACCT-002,2026-04-22 05:59:00+00:00,Storage,DB-GP-2,1551564.0,35697.81,eu-west-1,T-46
U1425,ACCT-003,2026-05-09 10:51:00+00:00,Compute,VM-STD-4,5371.2,8950.81,ap-south-1,T-61
U1430,ACCT-001,2026-04-22 17:30:22+00:00,Networking,DB-GP-2,1688220.0,0.0,us-east-1,T-180
U1432,ACCT-002,2026-01-26 08:27:00+00:00,Database,VM-STD-4,11822.4,6990.19,us-east-1,T-71
U1437,ACCT-001,2026-07-09 01:06:00+00:00,Storage,DB-GP-2,15979.8,23242.14,ap-south-1,T-98
U1448,ACCT-003,2026-07-10 13:25:27+00:00,AI,DB-GP-2,1515852.0,16857.12,us-east-1,T-81
U1451,ACCT-002,2026-11-10 11:33:00+00:00,Compute,VM-STD-4,309.42,0.0,ap-south-1,T-170
U1454,ACCT-002,2026-08-24 05:38:00+00:00,Database,DB-GP-2,17865.6,17392.17,eu-west-1,T-103
U1455,ACCT-001,2026-09-14 21:09:08+00:00,Database,DB-GP-2,11098.8,13097.56,us-east-1,T-58
U1458,ACCT-001,2026-11-30 06:37:00+00:00,Networking,VM-STD-4,45.93,2918.71,eu-west-1,T-116
U1462,ACCT-003,2026-02-08 18:47:08+00:00,Storage,VM-STD-4,281.95,42817.83,ap-south-1,T-33
U1465,ACCT-001,2026-12-01 21:47:00+00:00,Storage,VM-STD-4,376776.0,5961.82,us-east-1,T-145
U1472,ACCT-003,2026-04-23 03:42:43+00:00,Compute,VM-STD-4,209.51,20513.19,us-east-1,T-93
U1486,ACCT-003,2026-04-25 13:49:15+00:00,Compute,VM-STD-4,2423.4,0.0,us-east-1,T-17
U1487,ACCT-003,2026-12-07 20:53:10+00:00,AI,VM-STD-4,1224072.0,48445.86,us-east-1,T-188
U1493,ACCT-001,2026-08-23 19:46:00+00:00,Compute,DB-GP-2,1779768.0,37333.16,us-east-1,T-58
U1494,ACCT-001,2026-09-17 18:21:00+00:00,AI,DB-GP-2,133.53,0.0,us-east-1,T-39
U1495,ACCT-002,2026-04-14 11:16:18+00:00,AI,DB-GP-2,1318320.0,0.0,us-east-1,T-36
U1497,ACCT-001,2026-03-23 15:04:45+00:00,Database,VM-STD-4,94.92,6388.36,us-east-1,T-49
U1501,ACCT-001,2026-07-25 14:37:00+00:00,Storage,DB-GP-2,428.74,0.0,ap-south-1,T-198
U1505,ACCT-002,2026-09-10 22:52:00+00:00,Storage,VM-STD-4,354.64,0.0,us-east-1,T-198
U1507,ACCT-003,2026-07-25 17:59:00+00:00,Compute,VM-STD-4,296.54,45251.75,ap-south-1,T-134
U1510,ACCT-001,2026-02-12 22:18:52+00:00,Database,VM-STD-4,1727496.0,58306.12,us-east-1,T-165
U1515,ACCT-002,2026-08-15 03:51:00+00:00,Storage,DB-GP-2,5194.2,6867.56,ap-south-1,T-59
U1516,ACCT-001,2026-10-31 15:28:47+00:00,Database,VM-STD-4,731088.0,27186.96,us-east-1,T-12
U1519,ACCT-003,2026-04-26 11:52:00+00:00,Networking,VM-STD-4,481.09,43526.4,ap-south-1,T-154
U1526,ACCT-003,2026-10-03 02:12:00+00:00,Networking,DB-GP-2,11153916.0,0.0,us-east-1,T-156
U1530,ACCT-002,2026-03-13 13:37:00+00:00,Database,VM-STD-4,1407744.0,0.0,eu-west-1,T-122
U1534,ACCT-002,2026-01-05 06:40:55+00:00,Compute,DB-GP-2,115.22,6634.19,ap-south-1,T-113
U1535,ACCT-003,2026-11-08 16:38:11+00:00,Networking,VM-STD-4,290.38,20626.32,ap-south-1,T-67
U1538,ACCT-001,2026-02-01 14:48:00+00:00,Compute,DB-GP-2,8.2,0.0,ap-south-1,T-136
U1560,ACCT-003,2026-05-04 03:54:00+00:00,Database,DB-GP-2,375.5,0.0,us-east-1,T-127
U1561,ACCT-001,2026-03-09 05:07:15+00:00,Compute,VM-STD-4,662292.0,7879.38,ap-south-1,T-92
U1590,ACCT-001,2026-12-03 04:30:45+00:00,Compute,DB-GP-2,8101.8,0.0,eu-west-1,T-58
U1593,ACCT-001,2026-03-27 07:24:48+00:00,AI,VM-STD-4,21223.2,0.0,eu-west-1,T-71
U1597,ACCT-001,2026-07-31 11:33:45+00:00,Compute,DB-GP-2,204.46,0.0,us-east-1,T-151
U1601,ACCT-001,2026-07-07 22:23:00+00:00,Storage,DB-GP-2,1716120.0,0.0,us-east-1,T-47
U1605,ACCT-001,2026-02-05 19:46:00+00:00,Database,VM-STD-4,1662408.0,20551.3,ap-south-1,T-77
U1611,ACCT-001,2026-03-17 02:25:00+00:00,Database,VM-STD-4,1383480.0,0.0,ap-south-1,T-188
U1616,ACCT-001,2026-01-09 01:52:41+00:00,Networking,DB-GP-2,1751184.0,0.0,us-east-1,T-45
U1618,ACCT-002,2026-07-07 15:17:04+00:00,Networking,DB-GP-2,8347.8,22570.16,us-east-1,T-136
U1619,ACCT-003,2026-01-01 02:48:00+00:00,Database,VM-STD-4,484.35,0.0,us-east-1,T-163
U1621,ACCT-003,2026-06-22 04:55:04+00:00,Compute,VM-STD-4,586.84,0.0,ap-south-1,T-134
U1622,ACCT-001,2026-08-05 06:53:00+00:00,Storage,DB-GP-2,1321056.0,0.0,us-east-1,T-94
U1637,ACCT-001,2026-06-13 23:46:00+00:00,Compute,DB-GP-2,364.13,62695.01,us-east-1,T-81
U1655,ACCT-002,2026-01-10 09:35:27+00:00,Storage,VM-STD-4,35676.0,0.0,ap-south-1,T-60
U1657,ACCT-001,2026-06-03 04:33:04+00:00,AI,VM-STD-4,1506024.0,0.0,us-east-1,T-169
U1664,ACCT-001,2026-02-08 14:05:31+00:00,AI,DB-GP-2,242.22,30394.63,ap-south-1,T-179
U1666,ACCT-001,2026-05-04 16:19:03+00:00,Storage,DB-GP-2,433.79,0.0,ap-south-1,T-66
U1668,ACCT-002,2026-08-17 01:23:00+00:00,Storage,DB-GP-2,45.66,6583.57,eu-west-1,T-144
U1674,ACCT-001,2026-06-22 05:09:09+00:00,Database,VM-STD-4,87048.0,0.0,us-east-1,T-160
U1675,ACCT-001,2026-10-19 00:07:00+00:00,Database,VM-STD-4,3052.8,6554.49,us-east-1,T-178
U1685,ACCT-002,2026-03-30 18:18:38+00:00,Storage,DB-GP-2,295.75,47475.85,ap-south-1,T-186
U1689,ACCT-003,2026-02-20 12:13:18+00:00,Storage,VM-STD-4,262.7,23738.65,eu-west-1,T-71
U1691,ACCT-003,2026-04-22 01:46:49+00:00,Storage,VM-STD-4,235.2,4824.06,us-east-1,T-57
U1702,ACCT-001,2026-08-27 06:36:21+00:00,Compute,DB-GP-2,1656792.0,67349.33,eu-west-1,T-57
U1703,ACCT-003,2026-07-26 01:11:10+00:00,Database,DB-GP-2,20373.0,0.0,ap-south-1,T-10
U1707,ACCT-003,2026-03-05 14:57:00+00:00,Storage,VM-STD-4,3134.4,0.0,eu-west-1,T-200
U1709,ACCT-001,2026-04-10 10:49:00+00:00,Database,VM-STD-4,2415.6,1142.4,eu-west-1,T-33
U1711,ACCT-001,2026-07-16 14:05:39+00:00,Storage,VM-STD-4,8191.200000000001,9150.3,us-east-1,T-8
U1712,ACCT-001,2026-11-11 22:38:30+00:00,Networking,DB-GP-2,20592.0,51989.58,us-east-1,T-118
U1719,ACCT-001,2026-03-31 17:47:00+00:00,AI,DB-GP-2,1486548.0,0.0,us-east-1,T-44
U1722,ACCT-003,2026-10-14 14:09:00+00:00,Compute,DB-GP-2,3274.2,5431.1,us-east-1,T-115
U1727,ACCT-001,2026-07-21 00:06:51+00:00,Database,VM-STD-4,234108.0,7767.45,ap-south-1,T-135
U1731,ACCT-002,2026-04-25 12:51:23+00:00,Compute,VM-STD-4,3901.8,0.0,us-east-1,T-21
U1734,ACCT-002,2026-02-18 03:18:38+00:00,Networking,VM-STD-4,360.21,29309.1,us-east-1,T-50
U1735,ACCT-002,2026-11-04 15:41:01+00:00,Database,VM-STD-4,1435.8,3679.84,ap-south-1,T-15
U1736,ACCT-002,2026-01-26 04:28:00+00:00,AI,VM-STD-4,157.4,0.0,us-east-1,T-157
U1750,ACCT-003,2026-03-31 22:04:32+00:00,Storage,VM-STD-4,113.43,0.0,us-east-1,T-86
U1758,ACCT-002,2026-09-02 11:39:16+00:00,Storage,VM-STD-4,204.85,0.0,us-east-1,T-139
U1759,ACCT-001,2026-04-25 18:04:00+00:00,Database,DB-GP-2,1235160.0,12344.39,eu-west-1,T-7
U1761,ACCT-003,2026-10-31 22:35:21+00:00,AI,VM-STD-4,48.98,4162.79,us-east-1,T-36
U1768,ACCT-002,2026-12-04 07:02:33+00:00,Networking,VM-STD-4,26692.8,0.0,eu-west-1,T-175
U1783,ACCT-001,2026-09-14 01:39:37+00:00,Compute,VM-STD-4,18931.8,5716.83,eu-west-1,T-22
U1789,ACCT-003,2026-02-10 21:25:44+00:00,AI,VM-STD-4,626184.0,0.0,ap-south-1,T-172
U1795,ACCT-003,2026-07-02 04:08:00+00:00,AI,DB-GP-2,122.04,0.0,us-east-1,T-145
U1799,ACCT-002,2026-06-22 09:10:42+00:00,AI,VM-STD-4,19277.4,19055.25,ap-south-1,T-149
U1813,ACCT-001,2026-09-30 16:41:56+00:00,Storage,DB-GP-2,4477.799999999999,0.0,us-east-1,T-98
U1816,ACCT-002,2026-10-06 05:49:33+00:00,AI,DB-GP-2,25492.2,64973.32,eu-west-1,T-189
U1818,ACCT-002,2026-03-06 08:19:00+00:00,Database,DB-GP-2,4930.2,7497.11,us-east-1,T-189
U1821,ACCT-002,2026-08-12 16:57:00+00:00,Compute,DB-GP-2,940176.0000000001,0.0,ap-south-1,T-93
U1825,ACCT-001,2026-09-17 15:18:10+00:00,Database,VM-STD-4,469.43,0.0,eu-west-1,T-127
U1831,ACCT-001,2026-04-08 18:35:00+00:00,Compute,VM-STD-4,1157760.0,27472.19,us-east-1,T-183
U1836,ACCT-001,2026-07-28 04:55:00+00:00,Database,VM-STD-4,656424.0,0.0,eu-west-1,T-158
U1839,ACCT-002,2026-02-21 17:55:00+00:00,Storage,VM-STD-4,8216.4,17791.09,ap-south-1,T-9
U1840,ACCT-001,2026-07-28 05:00:17+00:00,AI,VM-STD-4,1276.8000000000002,2509.11,eu-west-1,T-192
U1841,ACCT-001,2026-05-24 09:53:37+00:00,Database,DB-GP-2,82224.0,2095.89,us-east-1,T-47
U1845,ACCT-001,2026-07-09 12:15:00+00:00,Storage,DB-GP-2,363.38,19672.82,ap-south-1,T-198
U1846,ACCT-001,2026-05-16 13:52:31+00:00,Compute,VM-STD-4,50.32,866.62,us-east-1,T-47
U1849,ACCT-001,2026-03-06 00:14:07+00:00,Compute,DB-GP-2,580464.0,0.0,ap-south-1,T-192
U1851,ACCT-002,2026-03-30 12:57:32+00:00,AI,VM-STD-4,193.06,0.0,eu-west-1,T-57
U1852,ACCT-003,2026-03-27 20:58:00+00:00,Database,VM-STD-4,6246.6,0.0,us-east-1,T-142
U1854,ACCT-001,2026-11-15 13:07:00+00:00,Compute,DB-GP-2,265.74,38823.48,us-east-1,T-45
U1860,ACCT-001,2026-06-02 09:16:00+00:00,Database,VM-STD-4,13656.0,25228.61,eu-west-1,T-67
U1863,ACCT-001,2026-06-01 06:28:46+00:00,Database,VM-STD-4,241.42,0.0,eu-west-1,T-67
U1876,ACCT-001,2026-12-05 20:37:25+00:00,AI,VM-STD-4,872136.0,0.0,us-east-1,T-86
U1877,ACCT-001,2026-08-22 07:33:31+00:00,AI,DB-GP-2,1762056.0,43841.6,ap-south-1,T-69
U1878,ACCT-001,2026-08-12 06:53:00+00:00,Database,VM-STD-4,7066.2,4411.55,ap-south-1,T-107
U1880,ACCT-002,2026-05-29 07:59:46+00:00,Networking,VM-STD-4,284.53,0.0,eu-west-1,T-27
U1881,ACCT-003,2026-06-07 15:48:26+00:00,Networking,VM-STD-4,126.81,4079.14,us-east-1,T-178
U1891,ACCT-003,2026-01-10 15:44:00+00:00,Compute,DB-GP-2,1291428.0,0.0,ap-south-1,T-27
U1892,ACCT-002,2026-03-25 03:49:00+00:00,AI,DB-GP-2,169.89,13442.26,eu-west-1,T-63
U1898,ACCT-002,2026-06-27 07:49:02+00:00,AI,DB-GP-2,7762.799999999999,5660.56,us-east-1,T-35
U1900,ACCT-002,2026-07-26 13:08:31+00:00,Database,DB-GP-2,17074.2,6391.03,eu-west-1,T-170
U1903,ACCT-002,2026-05-22 15:15:00+00:00,AI,VM-STD-4,94.52,3698.46,ap-south-1,T-169
U1904,ACCT-002,2026-05-28 20:22:00+00:00,AI,DB-GP-2,22476.0,0.0,eu-west-1,T-98
U1913,ACCT-002,2026-07-07 16:53:00+00:00,AI,VM-STD-4,1504476.0,0.0,us-east-1,T-183
U1916,ACCT-001,2026-05-08 05:18:00+00:00,AI,DB-GP-2,490.62,51268.46,eu-west-1,T-108
U1924,ACCT-003,2026-08-26 20:26:00+00:00,Storage,DB-GP-2,768096.0,23086.6,eu-west-1,T-95
U1930,ACCT-001,2026-10-30 13:27:00+00:00,AI,DB-GP-2,271.58,0.0,ap-south-1,T-141
U1931,ACCT-003,2026-05-28 07:27:02+00:00,Networking,VM-STD-4,438.32,48771.46,ap-south-1,T-99
U1932,ACCT-002,2026-08-26 02:05:57+00:00,AI,DB-GP-2,4408.2,4527.85,us-east-1,T-151
U1935,ACCT-001,2026-02-02 13:19:00+00:00,Networking,VM-STD-4,47.94,0.0,ap-south-1,T-16
U1939,ACCT-001,2026-02-05 23:04:00+00:00,Database,VM-STD-4,292.12,30841.1,eu-west-1,T-60
U1945,ACCT-003,2026-09-29 11:46:19+00:00,Networking,DB-GP-2,6045.6,14314.15,us-east-1,T-35
U1951,ACCT-002,2026-10-20 23:31:12+00:00,Database,VM-STD-4,1502424.0,0.0,eu-west-1,T-34
U1955,ACCT-003,2026-11-12 19:36:00+00:00,Networking,VM-STD-4,22384.8,33245.06,eu-west-1,T-161
U1962,ACCT-003,2026-11-20 07:23:00+00:00,Networking,DB-GP-2,101.76,8545.17,us-east-1,T-179
U1963,ACCT-002,2026-11-13 19:50:59+00:00,Networking,DB-GP-2,1082556.0,28031.65,ap-south-1,T-104
