Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Severity,Incident_ID,Price_Version_x,Pricing_Type,Purchase_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate,Usage_seconds,Duplicate_Flag,Spike_Flag,Resource_ID_Valid,Resource_Type,Incident_Linked,Price_Version_y,Effective_Date,Unit_Price,Cost_INR,Idle_Resource,Cost_Allocation_Valid
U941,ACCT-002,2026-11-29 13:09:00,Networking,VM-STD-4,81.69,hours,0.0,INR,us-east-1,True,bob,test,R-6036,T-159,Customer phone [MASKED_PHONE] reported outage,LOW,I-89,v3,on-demand,spot,Engineering,unknown,DEGRADED,0.0,1,294084.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U8122,ACCT-003,2026-08-11 06:15:00,AI,VM-STD-4,201.22,minutes,281.12,USD,ap-south-1,False,charlie,prod,R-7804,T-8,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,v3,spot,on-demand,Sales,Project-B,NONE,0.0,83,12073.2,False,False,True,VM,False,v2,2025-01-01,0.15,23332.96,False,True
U7224,ACCT-003,2026-08-12 11:08:00,Networking,DB-GP-2,50.23,minutes,65.73,EUR,us-east-1,False,charlie,test,R-3674,T-71,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v1,reserved,spot,Engineering,unknown,OUTAGE,0.0,90,3013.7999999999997,False,False,True,DB,False,v2,2025-01-01,0.25,5915.7,False,True
U1285,ACCT-003,2026-05-08 20:07:14,Networking,VM-STD-4,102.02,seconds,153.17,USD,us-east-1,False,alice,dev,R-5747,T-35,Customer reported latency issue,LOW,NONE,v2,reserved,reserved,Finance,Project-A,OUTAGE,106.0,83,102.02,False,False,True,VM,False,v2,2025-01-01,0.15,12713.11,True,True
U8127,ACCT-001,2026-02-28 16:37:00,Database,VM-STD-4,67.89,hours,0.0,USD,ap-south-1,True,bob,test,R-9898,T-23,Customer reported latency issue,LOW,I-42,,reserved,on-demand,Finance,unknown,DEGRADED,0.0,83,244404.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U7167,ACCT-001,2026-10-24 21:06:51,AI,DB-GP-2,430.77,minutes,0.0,EUR,ap-south-1,True,alice,prod,R-9702,T-51,Customer reported latency issue,LOW,I-7,v2,spot,reserved,Engineering,unknown,OUTAGE,69.0,90,25846.199999999997,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U8065,ACCT-002,2026-09-18 13:46:00,Storage,DB-GP-2,16.37,seconds,13.59,INR,us-east-1,False,bob,unknown,R-9051,T-40,Customer reported latency issue,MEDIUM,I-77,v1,reserved,on-demand,Research,unknown,DEGRADED,0.0,1,16.37,False,False,True,DB,True,v2,2025-01-01,0.25,13.59,True,True
U1309,ACCT-002,2026-10-22 22:49:00,Compute,DB-GP-2,320.42,minutes,0.0,INR,us-east-1,True,charlie,test,R-5969,T-83,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,,spot,reserved,Finance,Project-C,NONE,0.0,1,19225.2,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U949,ACCT-001,2026-08-12 13:51:18,Networking,VM-STD-4,230.4,minutes,0.0,EUR,eu-west-1,True,unknown,dev,R-2553,T-26,Customer reported latency issue,LOW,I-74,,on-demand,on-demand,Finance,Project-C,NONE,102.0,90,13824.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U8069,ACCT-001,2026-07-24 22:36:00,Storage,DB-GP-2,319.88,seconds,0.0,USD,eu-west-1,True,bob,prod,R-3685,T-33,Customer reported latency issue,LOW,I-59,,reserved,reserved,unknown,Project-C,OUTAGE,0.0,83,319.88,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,False
U7170,ACCT-001,2026-08-24 22:27:00,Compute,DB-GP-2,16.03,hours,6.92,EUR,eu-west-1,False,bob,test,R-3190,T-37,Customer phone [MASKED_PHONE] reported outage,LOW,I-22,v1,reserved,on-demand,Sales,unknown,NONE,0.0,90,57708.00000000001,False,False,True,DB,True,v2,2025-01-01,0.25,622.8,False,True
U7165,ACCT-001,2026-05-27 00:39:18,Networking,DB-GP-2,15.91,minutes,26.49,INR,eu-west-1,False,unknown,dev,R-5109,T-190,Customer reported latency issue,LOW,I-100,,on-demand,on-demand,Research,Project-B,OUTAGE,102.0,1,954.6,False,False,True,DB,True,v2,2025-01-01,0.25,26.49,False,True
U7232,ACCT-001,2026-11-07 14:53:00,Database,VM-STD-4,32.29,hours,0.0,EUR,us-east-1,True,charlie,test,R-3758,T-172,Customer phone [MASKED_PHONE] reported outage,LOW,I-4,v3,spot,spot,Sales,unknown,OUTAGE,0.0,90,116244.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U8128,ACCT-001,2026-03-09 18:24:38,Storage,VM-STD-4,204.36,hours,130.9,USD,ap-south-1,False,charlie,prod,R-2242,T-22,Customer reported latency issue,LOW,I-74,v2,reserved,on-demand,Finance,Project-B,DEGRADED,82.0,83,735696.0,False,False,True,VM,True,v2,2025-01-01,0.15,10864.7,False,True
U906,ACCT-002,2026-07-22 03:46:51,Networking,VM-STD-4,146.39,seconds,0.0,EUR,us-east-1,True,david,test,R-9299,T-146,User email [MASKED_EMAIL] cannot login,LOW,I-97,,on-demand,spot,unknown,Project-B,NONE,9.0,90,146.39,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,False
U903,ACCT-003,2026-04-20 00:44:00,Networking,VM-STD-4,40.82,hours,67.01,INR,eu-west-1,False,alice,test,R-8664,T-196,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v1,on-demand,spot,Finance,Project-B,OUTAGE,0.0,1,146952.0,False,False,True,VM,False,v2,2025-01-01,0.15,67.01,False,True
U8047,ACCT-002,2026-11-13 03:25:00,Compute,DB-GP-2,410.86,seconds,0.0,INR,us-east-1,True,alice,test,R-5563,T-154,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-8,,on-demand,on-demand,unknown,Project-B,DEGRADED,0.0,1,410.86,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,False
U951,ACCT-003,2026-09-29 11:36:14,AI,VM-STD-4,459.41,seconds,213.52,USD,eu-west-1,False,alice,prod,R-2363,T-168,Customer phone [MASKED_PHONE] reported outage,LOW,I-95,v2,on-demand,spot,unknown,Project-A,OUTAGE,106.0,83,459.41,False,False,True,VM,True,v2,2025-01-01,0.15,17722.16,True,False
U8075,ACCT-001,2026-11-06 02:16:00,Storage,DB-GP-2,188.79,seconds,0.0,USD,us-east-1,True,unknown,prod,R-8621,T-176,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-59,,on-demand,on-demand,Engineering,Project-B,DEGRADED,0.0,83,188.79,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U8039,ACCT-003,2026-05-21 23:08:00,Database,VM-STD-4,9.82,hours,6.62,USD,us-east-1,False,bob,test,R-1994,T-23,Customer phone [MASKED_PHONE] reported outage,LOW,I-71,v3,spot,reserved,Research,unknown,DEGRADED,60.0,83,35352.0,False,False,True,VM,True,v2,2025-01-01,0.15,549.46,False,True
U7276,ACCT-001,2026-06-05 02:47:00,AI,VM-STD-4,263.63,minutes,0.0,EUR,us-east-1,True,unknown,prod,R-7228,T-156,Customer reported latency issue,LOW,I-28,,spot,on-demand,Research,Project-C,DEGRADED,0.0,90,15817.8,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U1313,ACCT-001,2026-04-10 08:25:44,Compute,DB-GP-2,9.64,hours,9.36,EUR,us-east-1,False,david,test,R-3042,T-111,User email [MASKED_EMAIL] cannot login,MEDIUM,I-84,v1,on-demand,reserved,unknown,Project-B,DEGRADED,76.0,90,34704.0,False,False,True,DB,True,v2,2025-01-01,0.25,842.4,False,False
U8116,ACCT-001,2026-12-03 18:15:00,Database,DB-GP-2,320.31,hours,0.0,USD,ap-south-1,True,david,unknown,R-6485,T-175,Customer reported latency issue,MEDIUM,I-22,v2,spot,reserved,Research,Project-A,OUTAGE,0.0,83,1153116.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U1281,ACCT-003,2026-02-26 12:38:53,Compute,DB-GP-2,55.63,minutes,96.24,EUR,eu-west-1,False,charlie,test,R-2121,T-109,Customer phone [MASKED_PHONE] reported outage,MEDIUM,NONE,,reserved,on-demand,Research,unknown,DEGRADED,7.0,90,3337.8,False,False,True,DB,False,v2,2025-01-01,0.25,8661.6,False,True
U957,ACCT-003,2026-10-23 18:59:00,Database,VM-STD-4,111.64,seconds,0.0,EUR,ap-south-1,True,alice,unknown,R-6816,T-124,User email [MASKED_EMAIL] cannot login,MEDIUM,I-86,,reserved,on-demand,Engineering,Project-C,NONE,0.0,90,111.64,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,True
U8156,ACCT-003,2026-09-13 15:32:29,Database,VM-STD-4,17.02,minutes,7.87,EUR,us-east-1,False,unknown,prod,R-7892,T-139,Customer reported latency issue,MEDIUM,I-51,,spot,spot,unknown,Project-A,NONE,91.0,90,1021.1999999999999,False,False,True,VM,True,v2,2025-01-01,0.15,708.3,False,False
U916,ACCT-002,2026-02-21 12:10:00,Storage,DB-GP-2,436.47,seconds,0.0,EUR,us-east-1,True,alice,test,R-5676,T-17,Customer reported latency issue,LOW,I-60,v3,reserved,reserved,Engineering,unknown,DEGRADED,0.0,90,436.47,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U7210,ACCT-001,2026-11-03 12:50:57,Compute,VM-STD-4,480.83,seconds,785.68,USD,us-east-1,False,bob,prod,R-4713,T-186,Customer phone [MASKED_PHONE] reported outage,LOW,I-57,v2,spot,on-demand,Engineering,unknown,NONE,3.0,83,480.83,False,False,True,VM,True,v2,2025-01-01,0.15,65211.44,True,True
U7152,ACCT-001,2026-02-25 20:55:18,Networking,VM-STD-4,369.87,seconds,450.79,INR,eu-west-1,False,alice,test,R-2704,T-116,Customer phone [MASKED_PHONE] reported outage,HIGH,I-43,,on-demand,reserved,Sales,Project-C,OUTAGE,102.0,1,369.87,False,False,True,VM,True,v2,2025-01-01,0.15,450.79,True,True
U7185,ACCT-002,2026-05-01 07:52:00,Networking,VM-STD-4,23.75,seconds,0.0,USD,ap-south-1,True,david,prod,R-7225,T-165,User email [MASKED_EMAIL] cannot login,HIGH,I-12,,spot,spot,Research,unknown,DEGRADED,0.0,83,23.75,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,True
U899,ACCT-003,2026-10-01 09:47:01,Storage,DB-GP-2,46.28,hours,0.0,EUR,us-east-1,True,unknown,dev,R-2486,T-53,Customer reported latency issue,LOW,I-47,v3,on-demand,reserved,Research,Project-B,OUTAGE,59.0,90,166608.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U7277,ACCT-001,2026-04-26 00:47:26,Compute,DB-GP-2,451.3,hours,334.3,EUR,eu-west-1,False,unknown,dev,R-8715,T-154,User email [MASKED_EMAIL] cannot login,MEDIUM,I-97,v3,spot,spot,Engineering,unknown,OUTAGE,94.0,90,1624680.0,False,False,True,DB,True,v2,2025-01-01,0.25,30087.0,False,True
U8078,ACCT-001,2026-02-23 19:45:03,Compute,VM-STD-4,423.05,minutes,0.0,EUR,eu-west-1,True,bob,prod,R-1560,T-161,Customer phone [MASKED_PHONE] reported outage,HIGH,I-82,v3,reserved,spot,Research,Project-C,DEGRADED,117.0,90,25383.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U934,ACCT-002,2026-07-28 04:12:25,Database,DB-GP-2,328.6,seconds,0.0,EUR,eu-west-1,True,unknown,test,R-8374,T-79,Customer phone [MASKED_PHONE] reported outage,LOW,I-65,v3,spot,reserved,Engineering,Project-A,DEGRADED,35.0,90,328.6,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U8152,ACCT-001,2026-07-31 13:22:00,Networking,VM-STD-4,14.94,seconds,7.67,INR,us-east-1,False,bob,prod,R-9895,T-7,User email [MASKED_EMAIL] cannot login,MEDIUM,I-49,v2,on-demand,on-demand,Engineering,Project-A,OUTAGE,0.0,1,14.94,False,False,True,VM,True,v2,2025-01-01,0.15,7.67,True,True
U8043,ACCT-002,2026-03-03 23:12:37,AI,DB-GP-2,98.46,minutes,0.0,EUR,eu-west-1,True,charlie,unknown,R-3232,T-127,User email [MASKED_EMAIL] cannot login,LOW,I-43,v2,reserved,spot,Engineering,Project-A,OUTAGE,23.0,90,5907.599999999999,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U900,ACCT-001,2026-02-19 07:18:00,AI,VM-STD-4,253.82,minutes,0.0,USD,ap-south-1,True,unknown,prod,R-5752,T-133,Customer reported latency issue,MEDIUM,NONE,v3,reserved,reserved,Engineering,Project-A,OUTAGE,60.0,83,15229.199999999999,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U8045,ACCT-001,2026-06-19 12:25:23,Compute,VM-STD-4,325.12,hours,121.58,INR,eu-west-1,False,david,unknown,R-7421,T-32,User email [MASKED_EMAIL] cannot login,HIGH,I-98,,reserved,reserved,Engineering,Project-B,DEGRADED,37.0,1,1170432.0,False,False,True,VM,True,v2,2025-01-01,0.15,121.58,False,True
U8071,ACCT-001,2026-02-22 00:41:00,AI,DB-GP-2,105.56,minutes,0.0,USD,eu-west-1,True,unknown,test,R-8401,T-40,Customer phone [MASKED_PHONE] reported outage,MEDIUM,NONE,,spot,on-demand,Engineering,Project-B,DEGRADED,0.0,83,6333.6,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U8140,ACCT-002,2026-10-29 14:29:00,Compute,VM-STD-4,275.01,seconds,0.0,USD,us-east-1,True,bob,unknown,R-5436,T-60,User email [MASKED_EMAIL] cannot login,LOW,NONE,v3,spot,spot,Finance,unknown,NONE,0.0,83,275.01,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U7159,ACCT-003,2026-08-16 23:11:16,Database,DB-GP-2,221.55,minutes,119.76,EUR,us-east-1,False,david,unknown,R-8867,T-74,Customer reported latency issue,MEDIUM,I-15,,reserved,reserved,Finance,Project-C,NONE,104.0,90,13293.0,False,False,True,DB,True,v2,2025-01-01,0.25,10778.4,False,True
U7273,ACCT-001,2026-10-25 21:31:00,Storage,VM-STD-4,128.43,seconds,0.0,INR,us-east-1,True,bob,prod,R-3235,T-68,Customer phone [MASKED_PHONE] reported outage,HIGH,I-100,,on-demand,spot,unknown,Project-C,DEGRADED,0.0,1,128.43,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,False
U1283,ACCT-001,2026-08-31 11:42:00,Database,DB-GP-2,176.11,hours,51.14,INR,eu-west-1,False,unknown,unknown,R-6601,T-12,User email [MASKED_EMAIL] cannot login,HIGH,I-26,,reserved,spot,Research,unknown,DEGRADED,0.0,1,633996.0,False,False,True,DB,True,v2,2025-01-01,0.25,51.14,False,True
U8119,ACCT-001,2026-06-20 16:35:00,Compute,VM-STD-4,490.39,minutes,276.23,INR,eu-west-1,False,david,test,R-4709,T-53,Customer phone [MASKED_PHONE] reported outage,LOW,I-30,v3,spot,reserved,Research,Project-B,OUTAGE,0.0,1,29423.399999999998,False,False,True,VM,True,v2,2025-01-01,0.15,276.23,False,True
U966,ACCT-003,2026-08-16 17:53:19,AI,DB-GP-2,309.42,minutes,0.0,INR,us-east-1,True,unknown,unknown,R-2757,T-39,User email [MASKED_EMAIL] cannot login,LOW,I-25,v2,reserved,spot,Sales,Project-C,NONE,41.0,1,18565.2,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U7172,ACCT-003,2026-02-23 19:16:00,Networking,VM-STD-4,183.34,hours,0.0,INR,ap-south-1,True,unknown,unknown,R-6995,T-194,User email [MASKED_EMAIL] cannot login,LOW,I-62,,on-demand,spot,Engineering,unknown,DEGRADED,0.0,1,660024.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U8074,ACCT-001,2026-12-03 21:06:00,Compute,VM-STD-4,115.09,minutes,186.06,USD,us-east-1,False,unknown,dev,R-1328,T-183,Customer phone [MASKED_PHONE] reported outage,HIGH,I-74,,on-demand,reserved,Finance,Project-B,NONE,0.0,83,6905.400000000001,False,False,True,VM,True,v2,2025-01-01,0.15,15442.98,False,True
U7275,ACCT-001,2026-01-23 16:34:00,Networking,DB-GP-2,332.78,minutes,0.0,EUR,us-east-1,True,david,test,R-9251,T-200,Customer reported latency issue,LOW,I-21,v2,reserved,reserved,unknown,Project-C,DEGRADED,0.0,90,19966.8,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,False
U953,ACCT-002,2026-05-08 12:58:40,Compute,VM-STD-4,210.31,minutes,0.0,INR,ap-south-1,True,alice,prod,R-1773,T-151,Customer phone [MASKED_PHONE] reported outage,LOW,I-94,v1,spot,spot,unknown,Project-B,OUTAGE,80.0,1,12618.6,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,False
U7211,ACCT-003,2026-02-08 05:11:00,Networking,VM-STD-4,161.89,hours,0.0,USD,eu-west-1,True,david,dev,R-7318,T-146,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-25,v3,reserved,spot,unknown,Project-A,NONE,0.0,83,582804.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,False
U1292,ACCT-002,2026-06-16 20:16:14,Storage,DB-GP-2,134.34,minutes,48.84,USD,ap-south-1,False,charlie,test,R-3307,T-133,Customer reported latency issue,LOW,NONE,,on-demand,reserved,Sales,Project-C,OUTAGE,46.0,83,8060.400000000001,False,False,True,DB,False,v2,2025-01-01,0.25,4053.72,False,True
U8143,ACCT-001,2026-02-06 19:57:15,Networking,VM-STD-4,425.84,seconds,0.0,USD,eu-west-1,True,charlie,prod,R-4801,T-16,Customer phone [MASKED_PHONE] reported outage,LOW,I-33,,reserved,on-demand,unknown,unknown,OUTAGE,45.0,83,425.84,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,False
U7154,ACCT-001,2026-02-26 13:32:00,Networking,DB-GP-2,484.91,seconds,872.15,INR,eu-west-1,False,charlie,unknown,R-6221,T-91,Customer reported latency issue,LOW,NONE,,spot,reserved,unknown,Project-A,DEGRADED,0.0,1,484.91,False,False,True,DB,False,v2,2025-01-01,0.25,872.15,True,False
U8044,ACCT-003,2026-01-17 00:49:00,AI,DB-GP-2,81.2,hours,0.0,EUR,eu-west-1,True,david,unknown,R-6323,T-6,Customer reported latency issue,MEDIUM,I-95,v2,reserved,spot,Sales,Project-B,DEGRADED,0.0,90,292320.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U1303,ACCT-001,2026-03-03 06:28:40,Networking,DB-GP-2,309.95,seconds,81.25,EUR,eu-west-1,False,bob,dev,R-7826,T-96,Customer reported latency issue,MEDIUM,I-100,v3,reserved,reserved,unknown,Project-B,DEGRADED,20.0,90,309.95,False,False,True,DB,True,v2,2025-01-01,0.25,7312.5,True,False
U7587,ACCT-002,2026-04-07 18:55:00,Networking,VM-STD-4,253.88,minutes,0.0,EUR,ap-south-1,True,charlie,prod,R-2826,T-103,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v2,reserved,spot,Engineering,Project-B,NONE,0.0,90,15232.8,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U7293,ACCT-003,2026-09-07 18:58:00,Storage,VM-STD-4,392.34,minutes,0.0,USD,ap-south-1,True,alice,unknown,R-5084,T-8,User email [MASKED_EMAIL] cannot login,LOW,I-29,v1,spot,reserved,Sales,Project-C,DEGRADED,0.0,83,23540.399999999998,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U7727,ACCT-002,2026-03-13 15:13:04,Storage,VM-STD-4,399.45,seconds,0.0,INR,us-east-1,True,david,prod,R-6371,T-103,Customer reported latency issue,MEDIUM,NONE,v2,spot,on-demand,Research,Project-B,DEGRADED,116.0,1,399.45,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U7494,ACCT-001,2026-06-30 03:19:00,Database,DB-GP-2,146.51,seconds,0.0,USD,eu-west-1,True,alice,dev,R-2580,T-84,Customer reported latency issue,LOW,NONE,,reserved,reserved,Finance,Project-C,DEGRADED,0.0,83,146.51,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,True,True
U7726,ACCT-002,2026-07-22 06:31:52,AI,DB-GP-2,223.96,hours,357.62,INR,us-east-1,False,alice,prod,R-1917,T-110,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,,on-demand,on-demand,unknown,Project-A,NONE,8.0,1,806256.0,False,False,True,DB,False,v2,2025-01-01,0.25,357.62,False,False
U1071,ACCT-003,2026-11-29 11:31:40,Compute,VM-STD-4,42.74,minutes,0.0,INR,us-east-1,True,alice,unknown,R-1313,T-91,Customer reported latency issue,HIGH,NONE,,reserved,spot,Finance,Project-B,OUTAGE,80.0,1,2564.4,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U1189,ACCT-002,2026-08-17 06:00:00,Database,DB-GP-2,354.64,hours,93.11,USD,us-east-1,False,david,test,R-7924,T-64,User email [MASKED_EMAIL] cannot login,LOW,NONE,,reserved,spot,Sales,Project-B,DEGRADED,0.0,83,1276704.0,False,False,True,DB,False,v2,2025-01-01,0.25,7728.13,False,True
U7496,ACCT-002,2026-02-05 08:58:00,Compute,VM-STD-4,165.45,seconds,81.58,EUR,us-east-1,False,bob,unknown,R-5729,T-126,User email [MASKED_EMAIL] cannot login,HIGH,I-96,,reserved,spot,unknown,unknown,OUTAGE,0.0,90,165.45,False,False,True,VM,True,v2,2025-01-01,0.15,7342.2,True,False
U7723,ACCT-003,2026-04-11 12:36:52,Database,DB-GP-2,7127.53,hours,0.0,EUR,us-east-1,True,charlie,prod,R-8381,T-66,Customer reported latency issue,HIGH,I-46,v1,spot,reserved,Sales,Project-A,NONE,68.0,90,25659108.0,False,True,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U7722,ACCT-001,2026-02-24 16:09:20,Storage,VM-STD-4,424.54,minutes,0.0,EUR,us-east-1,True,unknown,test,R-3083,T-137,User email [MASKED_EMAIL] cannot login,LOW,I-5,v1,on-demand,on-demand,Research,unknown,NONE,100.0,90,25472.4,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U7500,ACCT-001,2026-02-05 07:40:00,Compute,VM-STD-4,358.93,hours,0.0,EUR,us-east-1,True,david,unknown,R-2763,T-106,User email [MASKED_EMAIL] cannot login,LOW,I-73,,spot,on-demand,unknown,Project-B,OUTAGE,0.0,90,1292148.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,False
U1077,ACCT-002,2026-02-10 10:28:14,Compute,VM-STD-4,396.01,minutes,690.11,INR,ap-south-1,False,unknown,test,R-8820,T-46,Customer reported latency issue,MEDIUM,NONE,v3,spot,reserved,Finance,Project-C,NONE,106.0,1,23760.6,False,False,True,VM,False,v2,2025-01-01,0.15,690.11,False,True
U7720,ACCT-001,2026-10-18 16:20:27,Compute,DB-GP-2,150.02,hours,0.0,USD,us-east-1,True,unknown,test,R-3968,T-28,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,v1,reserved,spot,Sales,Project-B,DEGRADED,93.0,83,540072.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U1188,ACCT-001,2026-06-11 07:29:53,Compute,VM-STD-4,114.71,minutes,170.44,USD,eu-west-1,False,unknown,prod,R-4419,T-48,Customer reported latency issue,LOW,NONE,v2,reserved,reserved,Finance,Project-A,OUTAGE,7.0,83,6882.599999999999,False,False,True,VM,False,v2,2025-01-01,0.15,14146.52,False,True
U7510,ACCT-001,2026-07-25 19:27:04,Storage,VM-STD-4,388.58,minutes,734.08,INR,us-east-1,False,bob,unknown,R-3071,T-98,User email [MASKED_EMAIL] cannot login,LOW,NONE,v1,on-demand,reserved,unknown,unknown,NONE,116.0,1,23314.8,False,False,True,VM,False,v2,2025-01-01,0.15,734.08,False,False
U7719,ACCT-002,2026-01-22 05:06:43,Compute,VM-STD-4,73.75,hours,0.0,USD,us-east-1,True,unknown,prod,R-9166,T-100,User email [MASKED_EMAIL] cannot login,LOW,NONE,v2,on-demand,spot,Engineering,Project-A,NONE,77.0,83,265500.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U1083,ACCT-001,2026-09-02 21:55:07,Networking,DB-GP-2,208.99,seconds,237.04,INR,eu-west-1,False,bob,test,R-7151,T-142,User email [MASKED_EMAIL] cannot login,LOW,NONE,v3,reserved,reserved,Finance,Project-A,OUTAGE,53.0,1,208.99,False,False,True,DB,False,v2,2025-01-01,0.25,237.04,True,True
U7712,ACCT-001,2026-08-02 09:30:00,Database,DB-GP-2,210.94,minutes,0.0,EUR,ap-south-1,True,bob,test,R-7111,T-131,Customer phone [MASKED_PHONE] reported outage,LOW,I-61,,reserved,reserved,Finance,Project-A,DEGRADED,0.0,90,12656.4,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U7512,ACCT-001,2026-04-08 13:17:00,Compute,VM-STD-4,120.4,hours,0.0,EUR,eu-west-1,True,alice,dev,R-3512,T-184,Customer phone [MASKED_PHONE] reported outage,HIGH,I-98,v2,reserved,reserved,Engineering,unknown,NONE,0.0,90,433440.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U7709,ACCT-001,2026-01-22 16:07:00,AI,DB-GP-2,51.15,minutes,0.0,USD,eu-west-1,True,alice,dev,R-7953,T-135,Customer phone [MASKED_PHONE] reported outage,HIGH,I-1,,reserved,on-demand,unknown,Project-C,NONE,0.0,83,3069.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,False
U1084,ACCT-001,2026-07-22 01:22:00,Networking,VM-STD-4,98.42,seconds,0.0,EUR,ap-south-1,True,charlie,test,R-6453,T-5,User email [MASKED_EMAIL] cannot login,HIGH,NONE,v2,on-demand,on-demand,unknown,Project-A,NONE,0.0,90,98.42,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,False
U1186,ACCT-003,2026-01-26 20:22:29,Storage,DB-GP-2,184.2,minutes,0.0,INR,ap-south-1,True,unknown,test,R-7807,T-181,Customer phone [MASKED_PHONE] reported outage,LOW,I-8,v1,on-demand,on-demand,unknown,Project-C,DEGRADED,31.0,1,11052.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,False
U7516,ACCT-003,2026-03-27 18:34:19,AI,DB-GP-2,282.85,seconds,0.0,EUR,eu-west-1,True,bob,prod,R-1455,T-174,User email [MASKED_EMAIL] cannot login,LOW,NONE,v1,reserved,reserved,Engineering,unknown,OUTAGE,41.0,90,282.85,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,True,True
